"Month","Year","Dest","Freq","ArrDelay","NDays"
11,2000,"EWR",10176,17451,30
11,1995,"ABE",579,4172,30
11,1995,"ABQ",3037,20050,30
11,1991,"OAJ",80,141,30
11,1991,"OAK",3003,8104,30
11,1991,"OGG",231,-235,30
11,1991,"OKC",1992,5473,30
11,1991,"OMA",1329,7336,30
11,1991,"OME",72,486,30
11,1991,"ONT",3011,7253,30
11,1991,"ORD",21554,182789,30
11,1991,"ORF",1754,5035,30
11,1991,"ORH",133,540,30
11,1991,"OTZ",72,483,30
11,1991,"PBI",1964,8248,30
11,1991,"PDX",2901,24992,30
11,1991,"PFN",85,371,30
11,1991,"PHF",81,259,30
11,1991,"PHL",6526,25410,30
11,1991,"PHX",10849,24391,30
11,1991,"PIA",54,687,30
11,1991,"PIT",9528,40614,30
11,1991,"PNS",692,-383,30
11,1991,"PSC",90,1319,30
11,1991,"PSG",58,612,30
11,1991,"PSP",502,1364,30
11,1991,"PUB",53,-43,30
11,1991,"PVD",1231,2671,30
11,1991,"PWM",598,3918,30
11,1991,"RAP",201,891,30
11,1995,"PNS",524,3675,30
11,1995,"PSC",117,1234,30
11,1995,"PSG",58,553,30
11,1995,"PSP",332,1823,30
11,1995,"PVD",1003,6486,30
11,1995,"PWM",444,2080,30
11,1995,"RAP",88,516,30
11,2006,"YAK",58,147,30
11,2006,"YUM",288,3160,30
11,1995,"CHS",675,8055,30
11,1995,"CID",442,3692,30
11,1995,"CLE",5405,39691,30
11,1995,"CLT",10502,65038,30
11,1995,"CMH",3038,31053,30
11,1995,"COS",1142,6667,30
11,1995,"CRP",301,1656,30
11,1995,"CRW",142,1407,30
11,1995,"CSG",85,797,30
11,1995,"CVG",6416,39739,30
11,1995,"DAB",325,3867,30
11,1995,"DAL",3879,17217,30
11,1995,"DAY",1080,10022,30
11,1995,"DCA",6879,35978,30
11,1995,"DEN",10025,53577,30
11,1995,"DFW",21659,25760,30
11,1995,"DLG",12,182,30
11,1995,"DLH",147,15,30
11,1995,"DSM",757,6529,30
11,2006,"MGM",280,4056,30
11,2007,"ELM",102,94,30
11,1992,"SWF",326,1180,30
11,1992,"SYR",1486,2331,30
11,1992,"TLH",540,3550,30
11,2006,"MLI",454,4957,30
11,2006,"MLU",252,3717,30
11,2006,"MOB",481,4197,30
11,2006,"MOD",257,4170,30
11,2006,"MOT",89,1520,30
11,2006,"MQT",82,1745,30
11,2006,"MRY",655,4441,30
11,2006,"MSN",1094,9014,30
11,2006,"MSO",318,2165,30
11,2006,"MSP",10517,49193,30
11,2006,"MSY",2841,13188,30
11,2006,"MTJ",148,1138,30
11,2006,"MYR",575,7286,30
11,2006,"OAK",6174,27089,30
11,2006,"OGG",2223,-399,30
11,1992,"ITH",88,-154,30
11,1992,"JAC",93,496,30
11,1992,"JAN",650,5564,30
11,1992,"JAX",1403,9512,30
11,1992,"JFK",3576,8714,30
11,1992,"JNU",247,755,30
11,1992,"KOA",56,-302,30
11,1992,"KSM",10,43,30
11,1992,"KTN",170,473,30
11,1992,"LAN",195,219,30
11,1992,"LAS",6724,16844,30
11,1992,"LAX",12293,6505,30
11,1992,"LBB",765,2518,30
11,1992,"LEX",421,3015,30
11,1992,"LFT",78,-43,30
11,1992,"LGA",8335,-1466,30
11,1992,"LGB",434,1022,30
11,1992,"LIH",13,-26,30
11,1992,"LIT",1302,7234,30
11,1992,"LNK",247,1770,30
11,1992,"LSE",104,687,30
11,1992,"MAF",548,2043,30
11,1992,"MBS",269,1919,30
11,1992,"MCI",4016,21309,30
11,1992,"MCO",7449,40052,30
11,1992,"MDT",706,2710,30
11,2007,"ACV",291,3390,30
11,2007,"ACY",45,420,30
11,2007,"ADK",8,73,30
11,2007,"ADQ",58,-129,30
11,2007,"AEX",195,1161,30
11,1994,"EUG",172,1798,30
11,1994,"EVV",82,453,30
11,1994,"EWR",9501,80605,30
11,1994,"FAI",299,5834,30
11,1994,"FAR",179,1419,30
11,1994,"FAT",250,3549,30
11,1994,"FAY",195,1479,30
11,1994,"FCA",58,803,30
11,1994,"FLL",3063,22268,30
11,1994,"FNT",59,418,30
11,1994,"FSD",322,2093,30
11,1994,"FWA",238,598,30
11,1994,"GEG",813,8130,30
11,1994,"GFK",110,477,30
11,1992,"OAJ",79,-83,30
11,1992,"OAK",2998,6496,30
11,1992,"OGG",232,-818,30
11,1992,"OKC",1974,8600,30
11,1992,"OMA",1229,5037,30
11,1992,"OME",66,600,30
11,1992,"ONT",2829,2609,30
11,1992,"ORD",23075,108371,30
11,1992,"ORF",1457,7055,30
11,1992,"ORH",132,-22,30
11,1992,"OTZ",65,591,30
11,1992,"PBI",1993,17617,30
11,1992,"PDX",2934,12400,30
11,2006,"SRQ",634,1702,30
11,2006,"STL",5225,14699,30
11,2006,"STT",174,611,30
11,2006,"STX",26,166,30
11,2006,"SUN",238,-763,30
11,2006,"SWF",89,1212,30
11,2006,"SYR",1103,10401,30
11,2006,"TLH",274,2242,30
11,2006,"TOL",202,1416,30
11,2006,"TPA",6465,18885,30
11,2006,"TRI",80,990,30
11,2006,"TUL",1790,9992,30
11,2006,"TUP",51,109,30
11,2006,"TUS",2027,13452,30
11,2006,"TVC",205,2523,30
11,1991,"RDU",4704,422,30
11,1991,"RIC",1154,2060,30
11,1991,"RNO",1554,6231,30
11,1991,"ROA",273,472,30
11,1991,"ROC",1679,3403,30
11,1991,"ROP",79,-45,30
11,1991,"ROR",32,73,30
11,1991,"RST",223,2030,30
11,1991,"RSW",1515,5980,30
11,1992,"SAV",591,4331,30
11,1992,"SBA",244,660,30
11,1992,"SBN",252,591,30
11,1992,"SCC",75,552,30
11,1992,"SDF",1199,6876,30
11,1999,"CAK",84,348,30
11,1999,"CDV",58,582,30
11,1999,"CHA",85,-18,30
11,1999,"CHS",553,3270,30
11,1999,"CID",415,-791,30
11,1999,"CLE",4658,21935,30
11,1999,"CLT",9874,22109,30
11,1999,"CMH",3060,18795,30
11,1999,"COS",1006,2739,30
11,1999,"CRP",239,1089,30
11,1999,"CRW",109,212,30
11,1999,"CVG",6242,8346,30
11,1999,"DAB",178,338,30
11,1999,"DAL",4012,21440,30
11,1992,"STT",228,1514,30
11,2006,"MHT",1749,16697,30
11,2006,"MIA",5063,32582,30
11,2006,"MKE",1896,12233,30
11,2006,"MLB",140,1319,30
11,1999,"DLH",112,-291,30
11,1999,"DSM",542,-71,30
11,1999,"DTW",12480,-499,30
11,1999,"DUT",58,616,30
11,1999,"EGE",7,9,30
11,1999,"ELM",112,769,30
11,1999,"ELP",1971,6193,30
11,1999,"ERI",115,114,30
11,1999,"EUG",177,3056,30
11,1999,"EWR",10104,134483,30
11,1999,"FAI",391,3490,30
11,1999,"FAR",233,-460,30
11,1999,"FAT",30,-357,30
11,1999,"FAY",120,269,30
11,1999,"FCA",118,-458,30
11,1999,"FLL",3751,20569,30
11,1999,"FNT",90,384,30
11,1999,"FSD",318,-671,30
11,1999,"FWA",24,-79,30
11,1999,"GEG",999,6348,30
11,1999,"GFK",88,-148,30
11,1999,"GPT",89,-248,30
11,1999,"GRB",192,388,30
11,1999,"GRR",760,582,30
11,1999,"GSO",1239,7629,30
11,1999,"GSP",568,887,30
11,1999,"GTF",208,-1261,30
11,1999,"HLN",60,-229,30
11,1999,"HNL",929,-829,30
11,1990,"MEM",4833,-4330,30
11,1990,"MFE",145,239,30
11,1990,"MFR",103,1004,30
11,1990,"MGM",193,857,30
11,1990,"MHT",452,1292,30
11,1990,"MIA",6392,-4861,30
11,1990,"MKE",1872,2460,30
11,1990,"MLB",483,14,30
11,1990,"MLI",278,1824,30
11,1990,"MLU",201,1304,30
11,1990,"MOB",745,997,30
11,1990,"MOT",138,-437,30
11,1990,"MRY",191,550,30
11,1990,"MSN",463,875,30
11,1990,"MSO",202,467,30
11,1990,"MSP",8364,-9077,30
11,1990,"MSY",3649,8472,30
11,1990,"MYR",177,-393,30
11,1990,"OAJ",84,62,30
11,1990,"OAK",3308,12732,30
11,1990,"OGG",235,429,30
11,1990,"OKC",1891,11084,30
11,1990,"OMA",1306,5298,30
11,1990,"OME",63,1605,30
11,1988,"MOB",634,4206,30
11,1988,"MOT",139,616,30
11,1988,"MRY",193,1691,30
11,1988,"MSN",500,4239,30
11,1988,"MSO",211,1499,30
11,1988,"MSP",8224,85679,30
11,1988,"MSY",3236,23929,30
11,1990,"PBI",2119,-1273,30
11,1990,"PDX",3297,17165,30
11,1990,"PHF",82,144,30
11,1990,"PHL",6492,26746,30
11,1990,"PHX",11401,88549,30
11,1990,"PIA",133,283,30
11,1990,"PIT",9706,17554,30
11,1996,"ADQ",28,823,30
11,1996,"AGS",175,395,30
11,1996,"AKN",16,121,30
11,1996,"ALB",908,4869,30
11,1996,"ALO",53,28,30
11,2007,"LNK",340,-252,30
11,2007,"LRD",166,226,30
11,2007,"LSE",218,439,30
11,2007,"LWB",5,-48,30
11,2007,"LWS",56,-59,30
11,2007,"LYH",54,812,30
11,2007,"MAF",635,3487,30
11,2007,"MBS",293,2563,30
11,2007,"MCI",5744,17982,30
11,2007,"MCN",69,802,30
11,2007,"MCO",10717,-527,30
11,2007,"MDT",652,5071,30
11,2007,"MDW",7637,4887,30
11,2007,"MEI",53,193,30
11,2007,"MEM",6965,24237,30
11,2007,"MFE",409,1588,30
11,2006,"TWF",176,-115,30
11,2006,"TXK",89,207,30
11,2006,"TYR",120,248,30
11,2006,"TYS",771,6546,30
11,2006,"VLD",87,1061,30
11,2006,"VPS",574,5140,30
11,2006,"WRG",58,954,30
11,2006,"XNA",826,7626,30
11,1992,"SAT",2687,14853,30
11,1987,"COS",714,4206,30
11,1987,"CPR",190,294,30
11,1987,"CRP",408,1923,30
11,1987,"CRW",421,3776,30
11,1987,"CSG",105,622,30
11,1987,"CVG",4925,54058,30
11,1987,"CWA",143,692,30
11,1987,"DAB",487,3426,30
11,1987,"DAL",2975,8811,30
11,1987,"DAY",2956,28061,30
11,1987,"DCA",7116,61023,30
11,1987,"DEN",14118,114097,30
11,1987,"DFW",17015,101193,30
11,1987,"DLH",114,840,30
11,1987,"DRO",58,286,30
11,1987,"DSM",1088,7476,30
11,1987,"DTW",8993,65322,30
11,1987,"EAU",103,675,30
11,1987,"ELM",224,1714,30
11,1987,"ELP",1835,12106,30
11,1992,"STX",203,2117,30
11,1992,"SUX",79,319,30
11,1999,"DFW",20233,-88259,30
11,1999,"DLG",16,16,30
11,2000,"ABE",469,4040,30
11,2000,"ABQ",2938,39748,30
11,2000,"ADQ",58,318,30
11,2000,"AGS",86,637,30
11,2000,"AKN",1,NA,30
11,2000,"ALB",1197,6601,30
11,2000,"AMA",385,6150,30
11,2000,"ANC",1419,18947,30
11,2000,"ATL",21320,207503,30
11,2000,"AUS",3601,48876,30
11,2000,"AVL",120,714,30
11,1987,"GCN",141,1585,30
11,1987,"GEG",936,6525,30
11,1987,"GFK",104,1323,30
11,1987,"GJT",190,836,30
11,1987,"GNV",183,758,30
11,1987,"GPT",98,1066,30
11,1987,"GRB",197,2352,30
11,1987,"GRR",777,8675,30
11,1987,"GSO",1890,13985,30
11,1987,"GSP",684,4905,30
11,1987,"GTF",344,1496,30
11,1987,"GUM",144,730,30
11,1987,"HLN",86,555,30
11,1991,"JNU",276,4547,30
11,1991,"KOA",59,-301,30
11,1991,"KTN",178,3100,30
11,1991,"LAN",223,807,30
11,1991,"LAS",7259,26124,30
11,1991,"LAX",12488,79644,30
11,1991,"LBB",686,2179,30
11,1991,"LEX",423,346,30
11,1991,"LFT",89,-311,30
11,1991,"LGA",8180,18459,30
11,2000,"CHS",583,5363,30
11,2000,"CID",373,2958,30
11,2000,"CLE",4324,26789,30
11,2000,"CLT",10942,75074,30
11,2000,"CMH",2828,23357,30
11,2000,"COS",987,14315,30
11,2000,"CRP",247,5452,30
11,2000,"CRW",90,612,30
11,2000,"CVG",5725,34274,30
11,2000,"DAB",177,1551,30
11,2000,"DAL",4053,54796,30
11,2000,"DAY",891,7998,30
11,2000,"DCA",7661,35627,30
11,2000,"DEN",10660,117796,30
11,2000,"DFW",19935,181858,30
11,2000,"DLG",1,NA,30
11,2000,"DLH",86,1668,30
11,2000,"DSM",535,4516,30
11,2000,"DTW",12437,54148,30
11,2000,"DUT",31,309,30
11,2000,"EGE",9,26,30
11,2000,"ELM",118,526,30
11,2003,"PWM",708,3109,30
11,2003,"RAP",313,1767,30
11,2003,"RDD",174,101,30
11,2003,"RDM",196,1173,30
11,2003,"RDU",4106,14133,30
11,2003,"RIC",1207,6036,30
11,1995,"ADQ",29,160,30
11,1995,"AGS",146,875,30
11,1995,"AKN",12,230,30
11,1995,"ALB",900,7713,30
11,1995,"AMA",373,1694,30
11,1995,"ANC",1376,9488,30
11,1995,"ANI",13,175,30
11,1995,"ATL",18662,209086,30
11,1995,"AUS",3079,14232,30
11,1995,"AVL",233,2245,30
11,1995,"AVP",209,959,30
11,1995,"AZO",197,525,30
11,1995,"BDL",2021,15004,30
11,1995,"BET",73,160,30
11,1995,"BFL",29,-217,30
11,1995,"BGM",114,585,30
11,1995,"BGR",89,-398,30
11,1995,"BHM",1509,10764,30
11,1995,"BIL",296,3528,30
11,1995,"BIS",115,1082,30
11,1995,"BNA",3703,11668,30
11,1995,"BOI",979,6964,30
11,1995,"BOS",7388,69999,30
11,1995,"BQN",55,-12,30
11,1995,"BRO",54,23,30
11,1995,"BRW",78,501,30
11,1995,"BTR",373,3496,30
11,1995,"BTV",266,2098,30
11,1995,"BUF",1462,10392,30
11,1995,"BUR",2492,20087,30
11,1995,"BWI",5238,35730,30
11,1995,"BZN",178,1024,30
11,1995,"CAE",487,5631,30
11,1995,"CAK",116,250,30
11,1995,"CDV",58,807,30
11,1995,"CHA",301,2936,30
11,2003,"TOL",323,1955,30
11,2003,"TPA",5422,6346,30
11,2003,"TRI",266,431,30
11,2003,"TUL",1644,12544,30
11,2003,"TUS",1418,7864,30
11,2003,"TVC",169,1403,30
11,2003,"TWF",184,337,30
11,2003,"TXK",169,310,30
11,2003,"TYR",278,657,30
11,1994,"ABE",582,2227,30
11,1994,"ABQ",2865,19588,30
11,1994,"ACY",23,-1,30
11,1994,"ADQ",28,305,30
11,1994,"AGS",251,1279,30
11,1994,"AKN",17,223,30
11,1994,"ALB",982,3652,30
11,1994,"AMA",333,2288,30
11,1994,"ANC",1116,18754,30
11,1994,"ANI",8,156,30
11,1995,"DTW",12102,60779,30
11,1995,"DUT",57,-173,30
11,1995,"EGE",9,99,30
11,1995,"ELM",112,870,30
11,1995,"ELP",2361,10756,30
11,1995,"ERI",119,1020,30
11,1995,"EUG",174,1686,30
11,1995,"EWR",8821,81819,30
11,1995,"FAI",362,2138,30
11,1995,"FAR",176,757,30
11,1995,"FAT",179,1631,30
11,1995,"FAY",228,575,30
11,1995,"FCA",60,1483,30
11,1995,"FLL",2495,18568,30
11,1995,"FSD",369,2873,30
11,1995,"FWA",281,1306,30
11,1995,"GEG",1149,9498,30
11,1995,"GFK",114,510,30
11,1995,"GNV",116,1878,30
11,1995,"GRB",248,1597,30
11,1994,"BUF",1890,8725,30
11,1994,"BUR",2300,17548,30
11,1994,"BWI",6128,34005,30
11,1994,"BZN",171,189,30
11,1994,"CAE",496,2821,30
11,1994,"CAK",116,363,30
11,1994,"CDV",53,1032,30
11,1994,"CHA",281,895,30
11,1994,"CHS",959,5557,30
11,1994,"CID",349,1954,30
11,1994,"CLE",6079,33817,30
11,1994,"CLT",11266,59511,30
11,1994,"CMH",3171,17335,30
11,1994,"COS",705,6472,30
11,1994,"CRP",381,1747,30
11,1994,"CRW",195,1764,30
11,1994,"CSG",80,181,30
11,1994,"CVG",5429,13716,30
11,1994,"DAB",315,2285,30
11,1994,"DAL",3575,20729,30
11,1994,"DAY",1489,9700,30
11,1994,"DCA",7208,25915,30
11,1994,"DEN",10093,45762,30
11,2007,"ABQ",3600,11173,30
11,2007,"ABY",106,1096,30
11,2007,"ACT",199,1303,30
11,1990,"BLI",128,696,30
11,1990,"BNA",4764,655,30
11,1990,"BOI",500,2444,30
11,1990,"BOS",7669,22005,30
11,1990,"BTM",59,56,30
11,1990,"BTR",673,3047,30
11,1990,"BTV",560,1320,30
11,1990,"BUF",2093,4393,30
11,1990,"BUR",2267,5439,30
11,1990,"BWI",5577,15133,30
11,1990,"BZN",313,1437,30
11,1990,"CAE",962,2293,30
11,1990,"CAK",514,683,30
11,1990,"CCR",102,-56,30
11,1990,"CDV",56,763,30
11,1990,"CHA",406,377,30
11,1990,"CHO",130,-5,30
11,1990,"CHS",1074,921,30
11,1990,"CID",407,1631,30
11,1994,"GNV",114,362,30
11,1989,"TUL",1867,7371,30
11,1989,"TUS",1484,10270,30
11,1989,"TVC",24,482,30
11,1989,"TVL",78,-26,30
11,1989,"TYS",766,5474,30
11,1989,"UCA",80,397,30
11,1989,"VPS",84,-162,30
11,1989,"WRG",46,490,30
11,1989,"YAK",45,279,30
11,1989,"YAP",26,1376,30
11,1989,"YUM",132,677,30
11,2007,"BRO",109,676,30
11,1992,"PFN",79,339,30
11,1992,"PHF",84,-17,30
11,1992,"PHL",7715,17772,30
11,1992,"PHX",10877,11268,30
11,1992,"PIA",108,482,30
11,1992,"PIT",10541,54608,30
11,1992,"PNS",611,3194,30
11,1992,"PSC",84,1205,30
11,1992,"PSG",55,304,30
11,1992,"PSP",345,761,30
11,1992,"PVD",1238,1806,30
11,1992,"PWM",615,1661,30
11,1992,"RAP",204,430,30
11,1992,"RDU",4624,15180,30
11,1992,"RIC",1276,6135,30
11,1992,"RNO",1373,5557,30
11,1992,"ROA",220,1470,30
11,1992,"ROC",1652,5837,30
11,1992,"ROP",27,44,30
11,1992,"ROR",35,170,30
11,1992,"RST",261,577,30
11,1992,"RSW",1514,10672,30
11,1992,"SAN",4802,8068,30
11,2007,"CMI",232,1311,30
11,2007,"CMX",3,-19,30
11,2007,"COD",89,-322,30
11,2007,"COS",1487,4974,30
11,1994,"MBS",293,1789,30
11,1999,"CAE",397,1773,30
11,1990,"GJT",118,114,30
11,1990,"GNV",310,99,30
11,1990,"GPT",88,-464,30
11,1990,"GRB",250,-567,30
11,1990,"GRR",849,271,30
11,1990,"GSO",1637,1969,30
11,1990,"GSP",838,-258,30
11,1990,"GTF",264,631,30
11,1990,"GUM",298,2560,30
11,1990,"HLN",89,622,30
11,1990,"HNL",1422,7300,30
11,1990,"HOU",4881,32751,30
11,1990,"HPN",228,950,30
11,1990,"HRL",541,3219,30
11,1999,"DAY",821,2611,30
11,1999,"DCA",6763,26596,30
11,1999,"DEN",10402,635,30
11,1990,"IAH",7654,24869,30
11,1990,"ICT",964,3514,30
11,1990,"IDA",140,632,30
11,1990,"ILM",219,-291,30
11,1990,"IND",3718,3725,30
11,1990,"ISO",59,-189,30
11,1990,"ISP",539,3287,30
11,1992,"TUL",2021,8206,30
11,1992,"TUS",1443,4161,30
11,1992,"TVC",53,173,30
11,1992,"TYS",682,4757,30
11,1992,"VPS",87,24,30
11,1992,"WRG",57,131,30
11,1992,"YAK",57,472,30
11,1990,"KTN",164,3045,30
11,1990,"LAN",233,-610,30
11,1990,"LAS",7360,46511,30
11,1990,"LAX",13698,57118,30
11,1990,"LBB",775,6755,30
11,1990,"LEX",410,1810,30
11,1990,"LFT",92,-19,30
11,1990,"LGA",8528,26435,30
11,1988,"JFK",4211,27497,30
11,1988,"JNU",244,3201,30
11,1988,"KOA",29,112,30
11,1988,"KTN",149,1986,30
11,1988,"LAN",303,2233,30
11,1988,"LAS",5874,48065,30
11,1988,"LAX",13060,110793,30
11,1988,"LBB",719,3598,30
11,1988,"LEX",609,4787,30
11,1999,"HOU",4477,20690,30
11,1999,"HPN",410,1933,30
11,1999,"HRL",333,1846,30
11,1999,"HSV",492,1458,30
11,1999,"IAD",6361,26625,30
11,1999,"IAH",10613,-3662,30
11,1999,"ICT",489,149,30
11,1999,"ILM",178,422,30
11,1999,"IND",2824,13157,30
11,1999,"ISP",581,3857,30
11,2007,"HSV",857,4841,30
11,1988,"MCO",5882,47777,30
11,1988,"MDT",563,4920,30
11,1988,"MDW",1744,24808,30
11,1988,"MEM",5926,49051,30
11,1988,"MFE",142,383,30
11,1988,"MFR",199,2326,30
11,1988,"MGM",307,1609,30
11,1988,"MHT",258,500,30
11,1988,"MIA",5968,28963,30
11,1988,"MKE",2102,17830,30
11,1988,"MLB",386,2566,30
11,1988,"MLI",373,787,30
11,1988,"MLU",201,1804,30
11,2007,"JAC",232,-311,30
11,2007,"JAN",1183,4689,30
11,2007,"JAX",2897,4173,30
11,2007,"JFK",10299,80648,30
11,2007,"JNU",296,695,30
11,2007,"KOA",1245,-2078,30
11,2007,"KTN",178,1038,30
11,2007,"LAN",355,270,30
11,2007,"LAS",15228,81320,30
11,2007,"LAW",198,1328,30
11,2007,"LAX",19655,135482,30
11,2007,"LBB",716,4308,30
11,2007,"LCH",85,693,30
11,2007,"LEX",723,3078,30
11,2007,"LFT",433,2611,30
11,2007,"LGA",9926,211401,30
11,2007,"LGB",1173,1246,30
11,2007,"LIH",1264,-887,30
11,2007,"LIT",1318,11782,30
11,1990,"PSE",29,1245,30
11,1990,"PSG",55,939,30
11,1990,"PSP",540,2924,30
11,1990,"PUB",139,-31,30
11,1990,"PVD",1385,4094,30
11,1990,"PWM",658,1327,30
11,1990,"RAP",203,315,30
11,1996,"AZO",194,980,30
11,1996,"BDL",2116,12390,30
11,1996,"BET",75,1383,30
11,1996,"BFL",29,228,30
11,1996,"BGM",118,714,30
11,1996,"BGR",90,-4,30
11,1996,"BHM",1528,9032,30
11,1996,"BIL",296,2741,30
11,1996,"BIS",113,1053,30
11,2007,"MFR",502,2079,30
11,2007,"MGM",310,1238,30
11,2007,"MHT",1634,6624,30
11,2007,"MIA",5098,31913,30
11,2007,"MKE",2818,22390,30
11,2007,"MLB",171,1536,30
11,2007,"MLI",788,1251,30
11,2007,"MLU",246,2318,30
11,2007,"MOB",535,3033,30
11,2007,"MOD",246,1626,30
11,2007,"MOT",88,502,30
11,2007,"MQT",82,956,30
11,2007,"MRY",750,2251,30
11,2007,"MSN",1113,6663,30
11,2007,"MSO",252,-277,30
11,2007,"MSP",12210,16844,30
11,2007,"MSY",3437,8910,30
11,2007,"MTJ",119,-594,30
11,2007,"MYR",493,4349,30
11,2007,"OAJ",106,1121,30
11,2007,"OAK",6133,9689,30
11,2007,"OGG",1984,-2995,30
11,2007,"OKC",2324,12493,30
11,2007,"OMA",2272,15355,30
11,2007,"OME",87,11,30
11,2007,"ONT",3595,8715,30
11,2007,"ORD",30041,248572,30
11,2007,"ORF",1617,8126,30
11,2007,"OTZ",87,-121,30
11,2007,"OXR",104,730,30
11,2007,"PBI",2410,1400,30
11,2007,"PDX",4891,27351,30
11,2007,"PFN",288,1401,30
11,2007,"PHF",433,2494,30
11,2007,"PHL",8263,67755,30
11,2007,"PHX",17072,42917,30
11,2007,"PIA",505,3068,30
11,2007,"PIH",150,-355,30
11,2007,"PIR",1,34,30
11,2007,"PIT",3840,20794,30
11,2007,"PLN",5,-46,30
11,2007,"PMD",55,-494,30
11,2007,"PNS",861,3035,30
11,2007,"PSC",224,407,30
11,2007,"PSE",114,-779,30
11,2007,"PSG",58,293,30
11,2007,"PSP",1138,9833,30
11,2007,"PVD",2049,11435,30
11,2007,"PWM",653,3008,30
11,2007,"RAP",343,1042,30
11,2007,"RDD",148,1030,30
11,2007,"RDM",286,289,30
11,2007,"RDU",5603,24684,30
11,2007,"RFD",58,-195,30
11,2007,"RHI",24,-51,30
11,2007,"RIC",1670,10689,30
11,2007,"RNO",2131,6576,30
11,2007,"ROA",367,2171,30
11,2007,"ROC",1345,10600,30
11,2007,"ROW",60,833,30
11,2007,"RST",352,1203,30
11,2007,"RSW",2164,-5914,30
11,2007,"SAN",8202,41823,30
11,2007,"SAT",3916,15904,30
11,2007,"SAV",1243,5516,30
11,2007,"SBA",1203,5506,30
11,2007,"SBN",406,2726,30
11,1991,"LGB",670,1813,30
11,1991,"LIH",30,27,30
11,1991,"LIT",1263,1789,30
11,1991,"LNK",189,2153,30
11,1991,"LSE",105,1113,30
11,1991,"MAF",553,1597,30
11,1991,"MBS",259,912,30
11,1991,"MCI",3872,15002,30
11,1991,"MCO",6920,19256,30
11,1991,"MDT",713,3270,30
11,1991,"MDW",1477,1478,30
11,1991,"MEM",4113,16221,30
11,1991,"MFE",223,691,30
11,1991,"MFR",103,1063,30
11,1991,"MGM",246,678,30
11,1991,"MHT",413,1833,30
11,2003,"PIT",5156,1661,30
11,2003,"PNS",530,969,30
11,2003,"PSC",285,865,30
11,2003,"PSG",58,190,30
11,2003,"PSP",1081,4696,30
11,2003,"PVD",2277,5282,30
11,2007,"STL",5381,20091,30
11,2007,"STT",202,2733,30
11,2007,"STX",33,332,30
11,2007,"SUN",258,-758,30
11,2007,"SUX",31,-199,30
11,2007,"SWF",492,2642,30
11,2003,"RNO",2332,10129,30
11,2003,"ROA",371,1295,30
11,2003,"ROC",1152,8686,30
11,2003,"RST",166,1587,30
11,2003,"RSW",1602,5438,30
11,2003,"SAN",6785,37428,30
11,2003,"SAT",3157,13161,30
11,2003,"SAV",705,1171,30
11,2003,"SBA",942,795,30
11,2003,"SBN",185,934,30
11,2003,"SBP",436,-268,30
11,2003,"SCC",29,229,30
11,2003,"SCE",118,-623,30
11,2003,"SDF",1558,5454,30
11,2003,"SEA",8158,41681,30
11,2003,"SFO",9968,97206,30
11,2003,"SGF",421,3065,30
11,2003,"SGU",235,449,30
11,2003,"SHV",647,1471,30
11,2003,"SIT",89,1190,30
11,2003,"SJC",5127,32664,30
11,2003,"SJT",273,1377,30
11,2003,"SJU",1961,7212,30
11,2003,"SLC",10202,33149,30
11,2003,"SMF",3826,17602,30
11,2003,"SMX",177,-807,30
11,2003,"SNA",3858,21232,30
11,2003,"SPS",168,337,30
11,2003,"SRQ",287,722,30
11,2003,"STL",4571,-3626,30
11,2003,"STT",279,1211,30
11,2003,"STX",35,-144,30
11,2003,"SUN",173,139,30
11,2003,"SWF",89,2156,30
11,2003,"SYR",1038,4884,30
11,2003,"TLH",262,770,30
11,2006,"LBB",778,3103,30
11,2006,"LCH",115,507,30
11,2006,"LEX",730,4271,30
11,2006,"LFT",501,2710,30
11,2006,"LGA",10308,195484,30
11,2006,"LGB",1096,1578,30
11,2006,"LIH",1386,-2042,30
11,2006,"LIT",1374,8524,30
11,2006,"LNK",205,2066,30
11,2006,"LRD",242,489,30
11,2006,"LSE",142,1619,30
11,2006,"LWS",58,121,30
11,2006,"LYH",84,999,30
11,2006,"MAF",723,2210,30
11,2006,"MBS",227,1818,30
11,2006,"MCI",4629,23215,30
11,2000,"MCO",8342,77695,30
11,2000,"MDT",555,3853,30
11,2000,"MDW",4057,20764,30
11,1994,"ATL",17817,90036,30
11,1994,"AUS",2699,18188,30
11,1994,"AVL",253,1755,30
11,1994,"AVP",200,1724,30
11,1994,"AZO",217,393,30
11,1994,"BDL",2202,5453,30
11,1994,"BET",62,1384,30
11,1994,"BFL",54,764,30
11,1994,"BGM",114,409,30
11,1994,"BGR",156,70,30
11,1994,"BHM",1439,6478,30
11,1994,"BIL",282,1583,30
11,1994,"BIS",110,655,30
11,1994,"BNA",3933,6028,30
11,1994,"BOI",622,5440,30
11,1994,"BOS",7999,34839,30
11,1994,"BQN",28,403,30
11,1994,"BRO",50,1077,30
11,1994,"BRW",65,1014,30
11,1994,"BTR",390,2363,30
11,1995,"GRR",715,7247,30
11,1995,"GSO",2283,16652,30
11,1995,"GSP",674,5685,30
11,1995,"GTF",206,2644,30
11,1995,"GUM",9,182,30
11,1995,"HLN",90,1912,30
11,1990,"ABE",444,496,30
11,1990,"ABQ",2462,20627,30
11,1990,"ACY",60,206,30
11,1990,"AGS",249,561,30
11,1990,"ALB",1104,2328,30
11,1990,"AMA",492,5151,30
